date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NO,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,UA,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CZ,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SG,AGE_13_17,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_35_44,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,UZ,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AM,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,IN,AGE_55_64,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AE,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,DE,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,ZA,AGE_65_,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SA,AGE_35_44,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PE,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SG,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,US,AGE_18_24,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GT,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CA,AGE_45_54,MALE,1.6666666666666667
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IQ,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_65_,MALE,3.3333333333333335
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MK,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_55_64,MALE,7.8431372549019605
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,GB,AGE_65_,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MY,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,SG,AGE_45_54,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,CA,AGE_45_54,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PL,AGE_45_54,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,US,AGE_65_,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,RO,AGE_65_,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NZ,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,UA,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AU,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_65_,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,TH,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,KR,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,IN,AGE_45_54,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SG,AGE_25_34,MALE,1.6666666666666667
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_13_17,MALE,2.6143790849673203
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CA,AGE_25_34,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_25_34,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IN,AGE_25_34,MALE,0.83333333333333337
